grantee_name,grantee_city,grantee_state,grantee_zip,grantee_country,grant_amount,grant_purpose_raw,relationship,foundation_status,grant_bucket,region_id,region_name,region_rule_source,region_relevant,foundation_name,foundation_ein,tax_year,grantee_ein,cash_grant_amount,non_cash_amount,irc_section,source_file,foundation_country,source_system,grant_amount_cash,grant_amount_in_kind,currency,fiscal_year,reporting_period
EDCEPTIONAL,ROCHESTER,NY,14614,US,125750.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,45-5281198,125750.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
EDUCATION SUCCESS FOUNDATION,ROCHESTER,NY,14613,US,19772.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1557039,19772.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
EDUCATIONAL FUND OF ROCHESTER BRANCH OF AAUW,ROCHESTER,NY,14607,US,20000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,51-0204285,20000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ELBA CENTRAL SCHOOL DISTRICT,ELBA,NY,140580370,US,8710.0,FOR THE HS ATHLETIC DEPARTMENT AND THE SCIENCE DEPARTMENT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-6001708,8710.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
ELBA UNITED METHODIST CHURCH,ELBA,NY,140580056,US,8710.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,09-2244376,8710.0,0.0,CHURCH,,US,IRS_990,,,USD,,
ELBA VOLUNTEER FIREMEN,ELBA,NY,140580058,US,8710.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,63-0864790,8710.0,0.0,MUNICIPALITY,,US,IRS_990,,,USD,,
ENCOMPASS RESOURCES FOR LEARNING,ROCHESTER,NY,14613,US,28700.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,20-1612594,28700.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
EPISCOPAL SENIORLIFE COMMUNITIES,ROCHESTER,NY,14620,US,11000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0743962,11000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
EQUICENTER INC,HONEOYE FALLS,NY,14472,US,96178.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,33-1082985,96178.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FF THOMPSON HOSPITAL FOUNDATION,CANANDAIGUA,NY,14424,US,9850.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-2959984,9850.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FAMILY PROMISE OF GREATER ROCHESTER,ROCHESTER,NY,14609,US,9995.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,41-2064888,9995.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FAMILY PROMISE OF WAYNE COUNTY,LYONS,NY,14489,US,15250.0,TO HELP PEOPLE OF WAYNE COUNTY WHO ARE HOMELESS AND LOW-INCOME FAMILIES ACHIEVE INDEPENDENCE,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,81-4005044,15250.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FAMILY RESOURCE CENTERS OF HILLSIDE CHILDREN'S CENTER,ROCHESTER,NY,14620,US,31515.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1493404,31515.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FELLOWSHIP OF CHRISTIAN ATHLETES,ROCHESTER,NY,14607,US,25000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,44-0610626,25000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FINGER LAKES HEALTH FOUNDATION,GENEVA,NY,14456,US,6000.0,FOR A CARDIOVASCULAR ULTRASOUND SYSTEM,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,15-0549310,6000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FINGER LAKES LAND TRUST,ITHACA,NY,14850,US,19600.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-2983688,19600.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FINGER LAKES OPERA INC,ROCHESTER,NY,14618,US,87088.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,81-4716749,87088.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FIRST BAPTIST CHURCH OF ROCHESTER,ROCHESTER,NY,14618,US,6410.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0755770,6410.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FIRST PRESBYTERIAN CHURCH OF ONTARIO CENTER,ONTARIO,NY,14519,US,30934.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1124571,30934.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FIRST PRESBYTERIAN CHURCH OF PITTSFORD,PITTSFORD,NY,14534,US,20274.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0805157,20274.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FIVEBYFIVE INC,ROCHESTER,NY,14618,US,8816.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,81-2811468,8816.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FLAUM EYE INSTITUTE,ROCHESTER,NY,14642,US,6000.0,FOR THE RESIDENT INVESTIGATOR AWARDS,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0743209,6000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FLOWER CITY ARTS CENTER INC,ROCHESTER,NY,14607,US,202100.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1000729,202100.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FLOWER CITY HABITAT FOR HUMANITY,ROCHESTER,NY,14609,US,10002.0,FOR THE GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,13-3281487,10002.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FOCUS ON THE CHILDREN,CALEDONIA,NY,14423,US,21418.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1432649,21418.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FOODLINK INC,ROCHESTER,NY,146153700,US,100724.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-2428304,100724.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FORT TICONDEROGA,TICONDEROGA,NY,12883,US,7656.0,TO SUPPORT THE FANNY ALLEN PORTRAIT RESTORATION,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,14-1440924,7656.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FREDERICK DOUGLASS FAMILY FOUNDATION,ROCHESTER,NY,14604,US,10000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,26-0757405,10000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FREEDOM SCHOLARS LEARNING CENTER,ROCHESTER,NY,14610,US,8658.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,14-1813190,8658.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FRIENDLY SENIOR LIVING,ROCHESTER,NY,14618,US,42008.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0743132,42008.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FRIENDS & FOUNDATION OF THE ROCHESTER PUBLIC LIBRARY,ROCHESTER,NY,146041896,US,25077.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1347453,25077.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FRIENDS OF PARROTT HALL INC,GENEVA,NY,14456,US,10000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,82-3168066,10000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FRIENDS OF SCHOOL OF THE ARTS,ROCHESTER,NY,14607,US,11763.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-3204729,11763.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FRIENDS OF THE MACEDON PUBLIC LIBRARY,MACEDON,NY,14502,US,13901.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-2521071,13901.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FRIENDS OF THE PITTSFORD COMMUNITY LIBRARY INC,PITTSFORD,NY,14534,US,6356.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-2258613,6356.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FRIENDS OF THE WALWORTH-SEELY PUBLIC LIBRARY,WALWORTH,NY,14568,US,15101.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,20-3000498,15101.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FRIENDS OF WOMEN'S RIGHTS NATIONAL HISTORICAL PARK INC,SENECA FALLS,NY,13148,US,10750.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1567531,10750.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
FRIENDS OF WORLD OF INQUIRY SCHOOL,ROCHESTER,NY,14618,US,9447.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,81-3406914,9447.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GALEN HISTORICAL SOCIETY,CLYDE,NY,14433,US,15000.0,PRESERVATION OF THE MILL MUSEUM,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-2155867,15000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GARRETT MEMORIAL CHAPEL TRUST,CANANDAIGUA,NY,14424,US,10000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0759023,10000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GARTH FAGAN DANCE INC,ROCHESTER,NY,14604,US,178669.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,23-7276763,178669.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GATES-CHILI CENTRAL SCHOOL DISTRICT,ROCHESTER,NY,14624,US,12000.0,FOR A COLLEGE SCHOLARSHIP,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-6001759,12000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GATEWAYS MUSIC FESTIVAL,ROCHESTER,NY,14604,US,26500.0,GATEWAYS RADIO AND GATEWAYS ENSEMBLES ON THE ROAD,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1562873,26500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GENESEE COUNTRY VILLAGE & MUSEUM,MUMFORD,NY,145110310,US,96449.0,"FOR PRESERVATION OF GARDEN AND GROUNDS, TOWN HALL CLOCK RESTORATIONS, GENERAL SUPPORT",,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0918567,96449.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GENESEE COUNTY OFFICE FOR THE AGING,BATAVIA,NY,14020,US,104225.0,CENTRALIZED INTAKE AND CASE MANAGEMENT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-6002560,104225.0,0.0,MUNICIPALITY,,US,IRS_990,,,USD,,
GENESEE LAND TRUST,ROCHESTER,NY,14607,US,403020.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-3033712,403020.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GENESEE SENIOR FOUNDATION,BATAVIA,NY,14020,US,23500.0,RECREATION MINI GRANT AND SOCIAL TRANSPORTATION,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1570103,23500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GENESEE VALLEY CONSERVANCY,GENESEO,NY,14454,US,8300.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,23-3061147,8300.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GENESEE VALLEY COUNCIL ON THE ARTS,MOUNT MORRIS,NY,14510,US,7031.0,TO SUPPORT THE CREATIVE ARTISTS MIGRANT PROGRAM SERVICES,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,23-7171154,7031.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GENESEE-ORLEANS REGIONAL ARTS COUNCIL,BATAVIA,NY,14020,US,38264.0,SEYMOUR PLACE,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1067054,38264.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GENEVA MUSIC FESTIVAL INC,GENEVA,NY,14456,US,11400.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,47-1033843,11400.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GENEVA READS,GENEVA,NY,14456,US,6000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,45-5433635,6000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GEORGE EASTMAN MUSEUM,ROCHESTER,NY,14607,US,36835.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0743991,36835.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GEVA THEATRE CENTER,ROCHESTER,NY,14607,US,2745362.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,23-7202906,2745362.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GIRL SCOUTS OF WESTERN NEW YORK,ROCHESTER,NY,14620,US,26742.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0743096,26742.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GIRLS ON THE RUN OF GREATER ROCHESTER,VICTOR,NY,14564,US,10000.0,FOR PROGRAM SCHOLARSHIPS FOR GIRLS WITH FINANCIAL BARRIERS,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,45-2272691,10000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GOLISANO CHILDREN'S HOSPITAL AT STRONG,ROCHESTER,NY,146278996,US,25051.0,FOR GENERAL SUPPORT FOR GOLISANO CHILDREN'S HOSPITAL,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0743209,25051.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GOODWILL OF THE FINGER LAKES INC,ROCHESTER,NY,14620,US,20500.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,27-4212702,20500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GOODWILL VISION ENTERPRISES,ROCHESTER,NY,14620,US,53071.0,FOR CALL CENTER SUPPORT AND EXPANSION,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0743906,53071.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GRACE UNITY FELLOWSHIP,ROCHESTER,NY,14622,US,8000.0,TO SUPPORT THE SAVE THE CHILDREN FESTIVAL,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-3240234,8000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GREATER ROCHESTER SUMMER LEARNING ASSOCIATION,ROCHESTER,NY,14604,US,26000.0,TO SUPPORT SUMMER LEAP PROGRAM,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,45-2797098,26000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GREECE COMMUNITY BROADCASTING INC,ROCHESTER,NY,14615,US,15250.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1181587,15250.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
GREENTOPIA,ROCHESTER,NY,146141006,US,70250.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,27-4112147,70250.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HARLEY SCHOOL,ROCHESTER,NY,14618,US,80000.0,HORIZONS AT HARLEY PROGRAM,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0755783,80000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HEARING LOSS ASSN OF AMERICAROCH NY,ROCHESTER,NY,14625,US,43362.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,52-1177011,43362.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HEARTS FOR THE HOMELESS OF WESTERN NEW YORK,BUFFALO,NY,14223,US,50000.0,TO SUPPORT THE HEARTS FOOD PANTRY EXPRESS,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-3245314,50000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HERBERT BERGHOF STUDIO,NEW YORK,NY,10014,US,8000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,13-3735185,8000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HERITAGE CHRISTIAN SERVICES,ROCHESTER,NY,146234277,US,8750.0,FOR GENERAL NEEDS,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-2334190,8750.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HILLEL COMMUNITY DAY SCHOOL,ROCHESTER,NY,14620,US,501000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0743038,501000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HILLSIDE CHILDREN'S FOUNDATION,ROCHESTER,NY,146201699,US,120708.0,"COMMUNITY SERVICE PROGRAM, SUPPORTING CAREGIVERS, GENERAL SUPPORT",,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1493404,120708.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HINDU TEMPLE OF ROCHESTER,ROCHESTER,NY,14602,US,16200.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1054552,16200.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HISTORIC PALMYRA,PALMYRA,NY,145221136,US,45232.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,23-7443013,45232.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HISTORIC PURSUITS,PALMYRA,NY,14522,US,8000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,45-4219279,8000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HOME START HOPE,WEBSTER,NY,14580,US,20000.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,27-4295948,20000.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HOMESTEADS FOR HOPE,ROCHESTER,NY,14606,US,21500.0,FOR UNLOCKING VOICES PILOT PROJECT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,46-2731613,21500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,HONEOYE FALLS,NY,14472,US,30137.0,FOR 2024-2025 LOCAL FIELD TRIPS,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-6001811,30137.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HOPE HALL,ROCHESTER,NY,14624,US,201721.0,FOR A LOBBY NAMING OPPORTUNITY AND GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1463706,201721.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HOPE INITIATIVES CDC INCORPORATED,ROCHESTER,NY,14608,US,52500.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,03-0374933,52500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HOSPICE OF ORLEANS INC,ALBION,NY,144119301,US,5520.0,TO SUPPORT THE MUSIC PROGRAM,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-1336090,5520.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HOUGHTON COLLEGE,HOUGHTON,NY,147440128,US,8710.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0743045,8710.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HOUSE OF MERCY,ROCHESTER,NY,14605,US,68500.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,31-1754068,68500.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HUMANE SOCIETY OF GREATER ROCHESTER,FAIRPORT,NY,14450,US,848595.0,FOR THE KARPUS FAMILY FOUNDATION EDUCATION CENTER AND GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0743047,848595.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
HUTHER-DOYLE MEMORIAL INSTITUTE,ROCHESTER,NY,14604,US,12543.0,"FOR OUTPATIENT SUBSTANCE ABUSE SERVICES, CASE MANAGEMENT AND PRIMARY HEALTH SERVICES",,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,22-2238075,12543.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
IBERO-AMERICAN ACTION LEAGUE INC,ROCHESTER,NY,14605,US,46689.0,FOR GENERAL SUPPORT,,,schedule_i,great_lakes,Great Lakes,preset,True,ROCHESTER AREA COMMUNITY FOUNDATION,23-7250641,2023.0,16-0954745,46689.0,0.0,501(C)(3),,US,IRS_990,,,USD,,
